wordlist,countlist,maxlike,totallike,avelike
weedinspired,1,46,46,46
weedporn,1,46,46,46
potnation,1,46,46,46
rollupgamestrong,1,46,46,46
ogstoner,1,46,46,46
stonerlife,1,46,46,46
bud,1,46,46,46
blowme,1,46,46,46
weedstagram,1,46,46,46
stonernation,1,46,46,46
hightimes,1,46,46,46
onlysmokethefinest,1,46,46,46
highlife,1,46,46,46
green,1,46,46,46
cannabis,1,46,46,46
kushnation,1,46,46,46
marleylifestyle,1,46,46,46
maryjane,1,46,46,46
instaweed,1,46,46,46
stonerdays,1,46,46,46
nuggstagram,1,46,46,46
weedhead,1,46,46,46
kushlyfe,1,46,46,46
