wordlist,countlist,maxlike,totallike,avelike
impressalltheoldchineseladies,1,13,13,13
shockallthekids,1,13,13,13
ispeakthechinese,1,13,13,13
feltlikechinesetriadthatjustgotofftheboat,1,13,13,13
分かる人には分かる,1,14,14,14
武藤寿司,1,14,14,14
首位,1,14,14,14
武藤,1,14,14,14
sasabune,1,14,14,14
jリーグ,1,14,14,14
武藤雄樹,1,14,14,14
浦和レッズ,1,14,14,14
batty,1,58,58,58
bat,1,58,58,58
vampire,1,58,58,58
sisters,1,46,46,46
jennaandprema,1,46,46,46
bestfriend,1,46,46,46
ichallengeyou,1,20,20,20
family,1,20,20,20
letsgo,1,20,20,20
bringit,1,20,20,20
workfromhome,1,20,20,20
beyourownboss,1,20,20,20
newadventures,1,20,20,20
itworks,1,20,20,20
stayhomewithyourbabies,1,20,20,20
makepretty,1,29,29,29
spendtimewiththewifey,1,29,29,29
ikebana,1,29,29,29
kensan,1,29,29,29
plantart,1,29,29,29
eatright,1,95,95,95
mexican,1,95,95,95
animallover,1,95,95,95
govegan,1,95,95,95
loveyourself,1,95,95,95
vegan,1,95,95,95
tacos,1,95,95,95
veggies,1,95,95,95
livehappy,1,95,95,95
healthfood,1,95,95,95
follow,1,95,95,95
cleaneats,1,95,95,95
healthydinner,1,95,95,95
tacotuesday,1,95,95,95
meatless,1,95,95,95
hippie,1,95,95,95
vegansofig,1,95,95,95
vegetarian,1,95,95,95
veganinspo,1,95,95,95
veganfood,1,95,95,95
whatveganseat,1,95,95,95
vegantacos,1,95,95,95
veganfoodshare,1,95,95,95
fitfood,1,95,95,95
followme,1,95,95,95
eatclean,1,95,95,95
kaimanabeach,2,65,123,61
dogsofinstagram,2,65,123,61
cute,2,65,123,61
waggy,2,65,123,61
dogbeaches,2,65,123,61
puppyofinstagram,2,65,123,61
dogsillhouette,2,65,123,61
hawaiianhumane,1,58,58,58
sealife,2,65,123,61
dogbeach,2,65,123,61
silhouette,2,65,123,61
puppyoftheday,2,65,123,61
dog,2,65,123,61
adoptdontshop,2,65,123,61
puppy,2,65,123,61
dogs,2,65,123,61
yogahawaii,1,74,74,74
yogafit,1,74,74,74
yogagivesbackchallenge,1,74,74,74
healthylife,1,74,74,74
happyogi,1,74,74,74
outdooryoga,1,74,74,74
fitness,2,83,157,78
yogaeverydamnday,1,74,74,74
iamviet,1,74,74,74
yogapractice,1,74,74,74
yogafun,1,74,74,74
luckyweliveinhi,1,74,74,74
allyoucanyoga,1,74,74,74
havefun,1,74,74,74
widdleggedforwardbend,1,74,74,74
yogaaddicted,1,74,74,74
stopdropandyoga,1,74,74,74
fitchick,1,74,74,74
gettingstrong,1,74,74,74
dailypratice,1,74,74,74
yogagirl,1,74,74,74
getfityogagirl,1,74,74,74
yogaeverywhere,1,74,74,74
yogachangedmylife,1,74,74,74
yogajourney,1,74,74,74
calebsback,1,11,11,11
1,1,21,21,21
markkanemura,1,21,21,21
sytycd,1,21,21,21
lgbtlegacyfoundation,1,21,21,21
prideweek,1,21,21,21
sunsetsforshalin,1,65,65,65
instafarm,1,37,37,37
peashoots,1,37,37,37
gardening,1,37,37,37
garden,1,37,37,37
growsomething,1,37,37,37
gardenlove,1,37,37,37
peas,1,37,37,37
pandalisgarden,1,37,37,37
urbangardenersrepublic,1,37,37,37
urbangardening,1,37,37,37
urbangarden,1,37,37,37
seedstarting,1,37,37,37
higardening,1,37,37,37
instagarden,1,37,37,37
backyardgarden,1,37,37,37
mygarden,1,37,37,37
homegardening,1,37,37,37
seeds,1,37,37,37
homegarden,1,37,37,37
plantyourownfood,1,37,37,37
growyourfood,1,37,37,37
startfromscratch,1,37,37,37
backyardgardening,1,37,37,37
fitfam,1,83,83,83
outdoorgym,1,83,83,83
hilifeathletics,1,83,83,83
spartanbootcamp,1,83,83,83
gohawaii,1,83,83,83
kapiolanipark,1,83,83,83
braddahsista,1,45,45,45
ohana,1,45,45,45
peace,1,45,45,45
luahiwa,1,45,45,45
diamond,1,18,18,18
volcanoe,1,18,18,18
cloudy,1,18,18,18
crater,1,18,18,18
hanahoumagazine,1,24,24,24
kamiyapapaya,1,24,24,24
shaka,1,35,35,35
in4mation,1,35,35,35
quinnlana,1,35,35,35
quinn,1,35,35,35
in4kids,1,35,35,35
anuhea,1,35,35,35
quinnlana2015,1,35,35,35
2014,1,107,107,107
tkearns,1,107,107,107
leioverload,1,107,107,107
jj,1,22,22,22
palmtree,1,22,22,22
amazing,1,22,22,22
schoolactiviy,1,22,22,22
church,1,22,22,22
loveplace,1,22,22,22
sunset_madness,1,104,104,104
representhawaii,1,104,104,104
rsa_nature,1,104,104,104
big_shotz,1,104,104,104
sunsetsniper,1,104,104,104
righteoushawaii,1,104,104,104
worldcaptures,1,104,104,104
hawaiiunchained,1,104,104,104
watershot_housing,1,104,104,104
ig_captures,1,104,104,104
jaw_dropping_shots,1,104,104,104
rsa_water,1,104,104,104
marveloushawaii,1,104,104,104
global_hotshotz,1,104,104,104
earthpix,1,104,104,104
chronicalsofbeingone,1,74,74,74
aussiecanthang,1,74,74,74
weak,1,74,74,74
laulautv,1,81,81,81
lauvizionarts,1,81,81,81
tumblr,1,92,92,92
tumblrpost,1,92,92,92
tumblrtextpost,1,92,92,92
sibling,1,34,34,34
myfavoritepicture,1,34,34,34
allsmiles,1,34,34,34
bluemoon,1,26,26,26
gooddrinks,1,26,26,26
shocktop,1,26,26,26
bottomups,1,26,26,26
cheers,1,26,26,26
808life,1,26,26,26
beers,1,26,26,26
